BUYER_ID,frequency,recency,profit
167681,4,47,36
167683,8,32,45
167684,1,16,6
167706,1,54,13
167710,1,282,3
167711,1,190,6
167712,6,56,19
167713,2,62,12
167715,1,221,6
167718,2,47,11
167719,7,53,60
167722,1,282,8
167723,1,77,1
167741,1,221,1
167747,4,22,19
167748,1,282,10
167750,1,282,8
167753,3,96,18
167754,1,221,1
167755,1,282,10
167756,2,221,2
167757,1,221,1
167758,1,221,1
167759,1,282,5
167760,2,221,10
167762,2,26,4
167764,1,221,1
167765,2,156,10
167781,20,4,24
167782,1,251,13
167784,1,190,7
167788,1,34,7
167790,1,160,3
167791,1,251,3
167792,1,190,1
167793,4,25,12
167794,5,91,25
167796,1,190,3
167801,1,221,25
167802,2,128,19
167805,2,98,3
167812,6,26,53
167814,1,160,5
167817,7,2,83
167818,6,3,21
167819,2,92,10
167820,1,64,3
167821,4,81,13
167822,1,190,1
167824,1,190,12
167825,4,26,18
167827,1,190,15
167828,3,21,37
167829,3,107,26
167833,13,20,76
167834,2,62,16
167835,1,190,8
167844,6,63,14
167846,4,17,13
167847,19,3,128
167849,2,79,6
167850,8,2,75
167852,24,2,381
167854,1,98,1
167857,1,160,3
167861,25,0,250
167863,15,3,31
167868,27,4,165
167870,1,129,1
167873,1,79,2
167874,5,98,5
167875,25,0,116
167878,1,68,3
167882,3,98,14
167884,2,98,9
167885,7,47,28
167886,2,33,9
167887,9,33,71
167902,1,124,3
167905,2,98,2
167908,3,68,20
167910,3,68,19
167912,3,4,24
167917,8,26,56
167918,3,61,17
167919,1,68,6
167920,7,52,25
167921,4,37,19
167922,1,37,16
167941,2,37,14
167944,2,68,7
167947,1,5,2
167949,1,68,1
167952,1,124,1
167954,34,20,160
167955,1,37,3
167956,11,37,70
167957,10,28,108
167959,14,18,67
167963,2,68,8
167965,5,0,16
167966,3,37,15
167967,1,36,2
167968,1,68,8
167970,1,124,4
167981,8,23,28
167982,1,124,8
167986,1,37,9
167987,1,37,3
167989,1,122,1
167993,21,18,171
167994,6,5,26
167995,3,37,18
167999,1,122,4
168001,2,37,13
168004,1,124,2
168022,5,114,7
168025,6,25,40
168026,1,281,15
168027,2,121,12
168029,1,117,1
168042,1,126,1
168043,1,124,6
168045,1,123,1
168047,2,7,21
168049,10,89,21
168061,2,109,5
168062,1,121,10
168063,4,85,19
168065,2,107,3
168067,3,65,20
168068,24,6,176
168069,1,121,5
168070,28,15,185
168071,1,124,4
168072,2,112,7
168074,2,122,4
168077,1,120,5
168078,1,120,4
168079,4,18,19
168080,14,0,42
168082,2,121,11
168083,13,15,28
168084,12,59,59
168102,3,21,20
168103,2,96,13
168104,1,114,4
168105,15,33,32
168106,3,47,7
168110,5,54,12
168111,2,115,22
168112,2,19,4
168113,1,121,3
168121,3,2,10
168122,1,122,10
168127,1,120,3
168131,1,120,1
168132,1,120,1
168139,2,115,7
168140,3,108,21
168141,1,122,12
168142,1,120,4
168144,4,65,15
168162,1,120,1
168163,1,114,6
168164,1,117,3
168165,6,86,6
168167,2,112,5
168169,1,120,1
168170,2,91,13
168172,1,117,3
168173,1,128,2
168174,4,90,41
168175,3,117,10
168177,3,67,23
168180,1,117,9
168182,5,106,30
168183,5,54,12
168186,2,113,2
168187,9,6,34
168189,1,117,3
168190,3,20,12
168191,1,120,7
168192,1,120,2
168193,1,120,2
168194,8,1,35
168196,2,106,17
168197,1,117,1
168221,2,111,3
168223,2,117,2
168225,1,27,2
168226,1,117,1
168227,1,114,2
168228,17,6,207
168230,2,117,6
168232,2,88,9
168233,2,15,7
168235,2,114,4
168236,4,109,6
168239,3,55,13
168240,1,117,1
168242,3,55,27
168244,3,116,18
168261,3,114,10
168263,2,118,12
168264,4,113,4
168266,1,114,3
168267,1,118,5
168269,1,114,8
168270,18,0,99
168273,3,112,27
168274,1,117,3
168275,1,114,2
168276,1,34,6
168277,2,114,9
168278,5,6,21
168279,2,3,4
168280,6,89,8
168281,2,114,5
168283,2,114,4
168284,6,62,35
168285,1,118,10
168286,6,109,7
168301,14,2,72
168302,6,32,26
168303,4,24,15
168304,5,28,36
168305,5,55,18
168306,3,116,6
168307,12,6,36
168308,3,107,28
168321,1,114,9
168322,2,77,13
168323,7,16,26
168325,7,1,69
168341,1,114,1
168342,2,116,11
168344,8,25,46
168346,2,35,6
168348,1,116,2
168350,32,4,183
168351,2,61,12
168361,17,49,139
168362,1,115,1
168363,3,113,5
168364,1,156,8
168365,11,1,65
168366,3,107,5
168367,2,107,10
168374,17,6,149
168376,1,113,2
168377,4,25,10
168379,8,22,46
168383,4,25,47
168385,2,91,18
168386,15,2,69
168388,2,108,17
168389,1,113,8
168390,1,115,4
168393,2,114,7
168394,2,112,3
168395,2,114,5
168396,10,36,67
168401,13,27,116
168403,4,2,18
168404,7,60,16
168407,13,17,56
168408,4,1,32
168409,3,28,8
168410,3,3,23
168411,2,112,10
168413,8,36,17
168414,4,81,10
168416,9,20,52
168420,6,1,31
168421,16,15,47
168424,25,1,202
168425,2,1,3
168426,6,34,44
168428,3,3,18
168429,13,19,51
168442,1,111,1
168443,2,112,2
168444,4,5,25
168448,4,107,13
168449,1,112,5
168453,2,107,3
168461,1,109,1
168462,6,19,15
168465,3,34,4
168470,2,127,6
168472,2,111,4
168473,1,112,5
168481,1,109,2
168482,1,112,11
168483,1,77,1
168485,1,111,1
168486,1,112,3
168487,2,20,5
168488,3,107,5
168489,1,111,1
168490,9,5,21
168492,4,107,4
168495,2,112,2
168496,1,111,7
168497,1,109,1
168498,5,27,19
168501,1,109,16
168504,8,2,49
168506,1,112,3
168507,3,28,38
168509,12,1,31
168510,1,106,1
168511,17,1,44
168514,1,107,5
168515,9,2,20
168516,5,85,30
168517,3,50,17
168518,4,48,45
168520,3,21,4
168521,4,1,6
168524,1,97,9
168526,6,24,50
168527,4,109,27
168530,1,109,3
168531,6,92,20
168532,3,36,8
168533,1,109,4
168534,2,30,14
168538,1,111,7
168539,1,82,4
168541,1,109,16
168543,2,82,25
168544,14,23,91
168545,1,107,5
168548,6,83,16
168549,4,26,11
168561,1,109,6
168562,1,159,7
168563,3,107,15
168564,1,109,5
168565,7,34,12
168566,1,106,2
168567,1,107,14
168568,1,93,7
168569,2,97,33
168570,1,109,4
168572,2,91,5
168574,2,77,37
168575,3,47,19
168578,2,93,10
168579,4,17,13
168581,1,107,7
168582,2,109,2
168603,1,107,12
168604,2,90,3
168622,1,109,4
168624,2,79,11
168625,4,107,20
168626,1,107,10
168627,5,45,29
168628,1,109,7
168631,1,93,2
168634,2,107,3
168635,2,53,27
168636,1,107,2
168638,1,93,14
168639,2,107,5
168640,5,22,16
168642,1,106,6
168644,1,107,1
168647,1,93,14
168648,1,93,7
168649,1,107,14
168650,1,106,1
168652,1,106,5
168655,2,31,17
168656,5,0,42
168657,2,26,2
168658,11,2,116
168660,8,5,40
168661,5,85,63
168664,2,107,4
168668,7,106,7
168669,1,106,3
168670,25,3,128
168671,1,107,2
168672,1,281,2
168673,1,107,2
168675,1,106,1
168676,1,106,13
168677,2,93,15
168678,3,21,18
168679,1,106,3
168680,1,107,3
168681,3,84,36
168682,1,107,2
168683,11,29,98
168684,65,2,459
168686,1,220,6
168689,1,250,2
168691,3,29,16
168692,1,281,3
168694,2,106,8
168695,1,281,11
168698,2,51,5
168699,1,106,1
168705,1,93,6
168706,5,25,8
168708,1,107,5
168709,3,92,9
168710,3,2,14
168711,3,52,8
168712,1,107,1
168713,5,47,21
168714,11,2,40
168716,1,108,1
168717,1,108,5
168719,1,32,8
168720,15,1,122
168721,1,159,14
168722,1,86,22
168723,1,107,6
168727,1,106,3
168728,14,2,53
168730,4,90,17
168732,11,2,89
168733,1,93,2
168734,1,93,14
168736,1,106,2
168738,1,159,7
168739,1,340,1
168740,1,106,1
168741,1,281,1
168745,1,281,1
168747,1,106,6
168748,10,2,54
168749,1,67,6
168750,10,51,43
168751,1,93,7
168752,1,107,16
168753,1,220,25
168755,14,32,119
168756,7,36,7
168757,6,2,25
168758,4,60,28
168760,5,76,66
168763,2,106,4
168765,5,1,23
168768,1,281,2
168770,1,97,14
168771,1,278,12
168772,1,107,4
168773,10,29,68
168774,2,106,3
168775,1,106,1
168776,2,106,3
168779,11,64,56
168780,1,106,5
168783,5,19,21
168785,1,93,7
168788,25,1,66
168789,4,16,16
168790,1,106,4
168791,1,159,8
168792,8,31,54
168793,1,107,9
168794,5,27,16
168795,1,107,3
168796,1,159,7
168797,1,159,7
168798,1,106,3
168799,1,106,6
168802,9,92,17
168803,2,281,7
168823,1,159,7
168824,1,32,3
168825,19,5,163
168826,2,281,4
168827,3,76,4
168828,1,159,7
168829,2,66,5
168830,3,64,8
168838,7,0,23
168839,2,106,5
168843,1,159,6
168844,1,220,6
168845,2,64,2
168849,4,3,14
168850,4,250,20
168851,1,250,1
168852,1,159,7
168853,1,281,4
168854,1,281,3
168855,1,93,14
168856,1,281,2
168858,1,281,14
168860,2,79,5
168862,10,21,71
168863,4,19,15
168865,1,281,1
168869,1,281,2
168870,1,106,4
168871,1,159,14
168872,3,86,9
168875,5,5,26
168876,1,281,2
168877,6,22,17
168878,1,159,14
168880,1,281,3
168881,4,15,11
168882,1,189,7
168883,1,281,3
168884,1,106,2
168888,1,281,5
168890,5,81,30
168891,1,106,2
168892,1,106,4
168894,1,106,7
168896,2,20,6
168897,3,281,3
168899,6,32,66
168901,1,250,7
168903,1,159,14
168904,3,61,23
168907,1,0,9
168908,1,281,3
168911,2,21,4
168912,1,340,8
168915,1,250,7
168916,1,281,1
168917,1,159,7
168918,1,159,7
168920,3,15,16
168923,1,281,1
168924,6,2,27
168925,1,250,3
168926,1,93,2
168927,1,250,1
168928,1,281,6
168931,1,128,15
168933,1,281,4
168937,1,220,2
168938,1,97,2
168939,1,220,2
168940,1,250,2
168941,1,250,2
168943,1,220,2
168945,1,220,2
168946,1,340,3
168947,1,281,2
168948,2,220,10
168949,2,90,3
168950,22,0,97
168951,1,281,4
168955,1,159,5
168958,1,281,4
168959,1,339,4
168961,8,25,43
168962,1,250,3
168964,1,159,14
168965,1,93,5
168966,1,281,4
168967,3,85,15
168968,3,92,17
168969,5,5,37
168975,1,281,3
168978,13,4,49
168979,1,250,7
168980,1,6,14
168981,7,58,11
168983,1,159,7
168984,1,189,17
168985,8,36,43
168986,1,309,32
168987,1,220,2
168988,1,93,16
168989,7,159,33
168990,1,97,21
168991,1,159,13
168993,1,220,3
168994,1,93,7
168995,1,97,8
168997,2,189,7
168999,1,159,7
169000,2,4,4
169005,1,250,1
169006,2,24,12
169008,1,250,2
169009,1,159,22
169010,4,16,21
169014,1,220,2
169015,1,159,13
169016,2,250,4
169017,6,22,20
169019,10,3,33
169020,1,250,2
169021,1,82,1
169022,1,250,6
169023,1,250,2
169024,1,159,13
169025,10,6,34
169026,8,87,52
169031,5,26,23
169032,1,189,2
169034,3,5,5
169035,2,3,9
169038,5,33,26
169039,1,93,10
169044,1,250,3
169062,2,62,10
169063,1,281,3
169064,3,128,13
169065,2,82,6
169066,2,50,22
169068,1,159,24
169069,1,281,3
169070,1,220,2
169071,13,5,142
169072,2,220,7
169073,1,220,5
169074,1,93,24
169076,1,159,8
169077,1,281,11
169078,1,159,14
169079,1,281,4
169080,1,281,5
169082,1,281,32
169083,5,2,18
169084,1,46,7
169086,1,97,2
169090,1,249,3
169092,3,30,7
169093,2,58,9
169095,15,4,150
169096,7,35,51
169097,1,159,36
169099,1,220,1
169100,2,159,3
169103,3,186,4
169105,1,250,24
169121,1,220,10
169122,1,128,10
169123,7,2,18
169126,2,82,13
169127,1,128,32
169128,3,189,20
169129,1,156,15
169130,1,128,43
169131,1,157,2
169132,1,89,4
169133,1,159,14
169134,2,1,17
169137,1,220,1
169145,1,189,2
169146,1,159,14
169148,1,93,6
169150,2,189,7
169151,1,128,14
169152,1,159,8
169154,1,220,4
169156,1,220,3
169158,3,33,44
169159,1,220,3
169162,1,220,1
169163,4,57,23
169164,1,82,1
169166,2,91,13
169168,2,3,7
169181,1,93,14
169182,1,159,3
169183,1,93,6
169184,1,93,6
169185,1,93,14
169186,14,15,47
169187,1,93,8
169188,1,220,2
169191,1,93,2
169193,8,20,25
169194,1,97,10
169196,2,62,7
169201,16,6,109
169202,1,189,1
169203,2,28,3
169204,2,97,8
169205,5,5,12
169206,1,189,2
169207,2,22,13
169208,1,189,7
169209,1,159,2
169210,1,93,10
169212,1,97,6
169215,1,189,1
169216,3,81,20
169217,1,159,24
169219,1,93,2
169220,3,189,6
169221,14,4,63
169223,5,51,25
169224,6,1,43
169225,1,159,8
169227,1,56,1
169228,2,59,5
169229,3,156,25
169230,1,93,4
169231,1,93,8
169232,1,93,8
169235,8,24,22
169237,4,5,14
169238,3,81,15
169239,1,90,2
169241,1,93,8
169242,3,82,9
169243,1,93,8
169244,1,93,8
169246,1,128,2
169247,1,159,2
169248,1,159,1
169249,1,93,14
169250,1,159,2
169251,1,159,2
169252,1,93,2
169254,1,91,38
169255,1,93,6
169256,1,128,1
169257,1,92,8
169258,1,128,1
169259,1,93,14
169260,1,82,3
169262,1,93,8
169263,2,76,14
169264,3,128,12
169265,1,93,6
169268,2,66,2
169269,8,2,18
169271,2,189,22
169273,1,159,11
169276,1,128,22
169277,1,128,14
169278,1,97,8
169280,1,128,16
169281,2,128,18
169282,2,86,2
169283,1,189,8
169284,27,1,191
169285,1,6,38
169286,1,128,2
169290,2,128,6
169291,1,128,8
169292,1,189,4
169293,4,1,23
169294,1,128,6
169295,3,6,7
169296,1,93,36
169299,1,159,12
169300,3,17,6
169302,1,306,6
169322,2,93,94
169324,1,93,8
169325,1,93,10
169326,1,93,8
169327,1,88,3
169329,2,16,10
169330,1,128,8
169331,3,85,7
169332,1,97,36
169335,1,128,3
169336,1,97,3
169337,1,93,14
169338,1,36,12
169339,1,77,2
169341,1,93,8
169342,1,93,20
169345,2,97,10
169347,2,97,16
169348,1,97,3
169349,1,128,8
169350,4,3,10
169351,2,67,6
169352,1,128,13
169353,9,28,30
169354,1,97,9
169355,1,17,11
169356,1,62,11
169357,1,93,8
169358,1,159,2
169360,8,2,19
169361,4,30,9
169363,1,93,8
169364,1,97,14
169369,2,15,14
169371,1,97,7
169372,1,128,2
169374,3,0,9
169375,1,86,8
169376,1,97,23
169378,1,93,11
169380,1,93,11
169381,1,93,3
169382,1,159,11
169383,3,89,3
169384,1,93,7
169385,3,1,4
169386,3,93,64
169387,1,93,1
169389,1,93,47
169390,1,3,22
169392,2,159,11
169395,1,88,7
169397,1,19,2
169398,1,2,11
169399,1,92,24
169403,1,93,6
169406,1,159,2
169421,1,93,23
169423,2,2,11
169424,2,23,15
169425,1,97,1
169426,1,97,23
169429,1,67,12
169430,2,158,16
169432,1,93,35
169433,1,93,2
169434,1,93,24
169435,1,89,6
169436,1,97,2
169437,1,92,4
169438,1,93,10
169440,6,29,47
169441,1,91,1
169445,2,62,12
169446,1,92,8
169447,6,23,19
169448,1,61,4
169450,1,93,47
169451,5,77,50
169452,1,97,8
169453,3,1,30
169454,1,93,2
169455,1,128,7
169456,1,6,3
169457,1,88,4
169459,1,128,22
169461,1,128,12
169463,1,128,12
169464,1,128,18
169465,1,128,17
169466,1,93,6
169467,1,93,10
169469,1,77,10
169470,1,67,6
169471,8,0,39
169474,1,97,1
169475,1,88,8
169479,1,93,5
169481,1,92,5
169482,2,156,7
169483,1,93,5
169485,2,67,4
169486,1,97,12
169487,2,16,7
169491,1,93,11
169493,1,31,5
169494,3,3,36
169496,10,59,19
169497,1,63,2
169498,1,1,8
169499,2,30,8
169501,2,5,16
169502,1,97,18
169503,7,22,37
169504,1,6,8
169505,2,36,5
169507,1,93,47
169509,1,97,47
169512,1,93,36
169514,1,128,4
169515,1,93,5
169516,3,47,23
169517,2,91,10
169518,1,93,2
169520,1,33,5
169522,1,93,8
169525,3,32,18
169526,1,48,3
169527,1,46,3
169529,4,35,30
169530,2,79,6
169531,3,77,21
169534,1,81,6
169535,1,92,10
169536,1,0,5
169538,1,93,14
169539,1,92,14
169540,2,67,23
169542,1,67,6
169543,1,93,5
169544,1,93,3
169545,1,36,6
169546,1,67,2
169547,1,88,10
169561,1,92,11
169562,1,54,4
169563,1,97,5
169564,1,93,3
169565,1,92,43
169566,1,91,8
169567,1,6,8
169568,3,54,27
169569,1,36,5
169570,1,93,6
169572,1,91,9
169574,4,22,42
169575,1,78,7
169577,1,92,23
169579,3,67,8
169580,1,93,24
169582,1,86,35
169583,1,90,10
169584,2,58,59
169586,1,97,13
169589,1,93,35
169590,1,2,2
169591,1,18,12
169594,1,91,16
169597,1,93,10
169598,3,6,28
169599,1,67,11
169600,2,67,9
169601,1,93,7
169602,1,88,1
169603,2,59,14
169604,1,93,14
169608,1,6,11
169609,1,97,8
169610,1,93,8
169611,1,67,4
169613,1,92,8
169614,1,88,15
169616,3,27,18
169617,1,218,24
169619,1,92,8
169620,1,92,6
169622,1,92,8
169623,1,93,7
169624,3,26,8
169626,12,6,58
169628,1,93,38
169629,1,93,8
169630,1,92,10
169632,2,36,15
169633,2,92,6
169634,2,54,3
169635,3,2,17
169637,1,93,6
169639,1,93,8
169640,1,97,5
169643,1,89,8
169644,5,22,12
169645,1,92,8
169647,2,280,10
169648,1,93,3
169650,1,93,6
169651,1,93,24
169652,1,92,14
169653,5,6,58
169654,2,54,23
169656,1,45,1
169657,1,88,6
169662,1,92,7
169663,1,93,24
169665,1,67,8
169667,1,90,6
169668,1,93,14
169669,1,58,8
169670,11,18,81
169671,1,79,10
169675,1,92,8
169677,1,97,8
169679,4,1,9
169680,1,92,16
169683,5,30,36
169687,6,77,40
169689,2,85,5
169690,1,83,12
169691,3,22,18
169692,2,46,5
169694,1,87,9
169695,6,0,38
169696,1,82,8
169697,1,89,8
169698,1,67,8
169699,1,125,16
169700,3,67,11
169701,1,91,16
169721,1,90,5
169723,1,53,3
169725,1,67,7
169727,1,92,3
169728,1,88,8
169729,1,93,22
169730,2,3,3
169731,1,21,9
169732,1,92,8
169733,1,91,35
169734,1,67,10
169735,1,91,2
169736,1,93,11
169739,7,26,59
169740,1,92,10
169743,1,6,7
169744,1,29,32
169745,1,67,8
169746,1,93,43
169748,4,6,32
169749,1,93,10
169751,9,3,59
169752,1,67,6
169753,3,32,13
169755,2,88,21
169757,1,89,10
169758,1,79,10
169760,29,4,161
169761,1,93,8
169762,1,93,10
169764,1,88,6
169765,1,92,9
169766,1,93,22
169767,1,92,10
169768,1,92,8
169769,3,64,9
169770,2,66,25
169771,2,36,18
169772,1,88,8
169774,1,279,7
169775,1,67,7
169776,1,93,35
169779,1,93,10
169782,1,91,8
169783,1,6,14
169784,2,18,31
169785,1,93,14
169786,1,67,3
169787,6,6,49
169788,2,67,13
169790,1,3,4
169792,1,92,35
169793,1,6,2
169797,1,67,2
169798,3,23,19
169801,1,6,6
169805,1,89,6
169806,1,6,4
169807,7,4,37
169808,1,92,4
169809,5,16,30
169811,1,93,6
169813,3,6,11
169814,1,247,3
169815,1,92,11
169816,4,36,29
169817,4,49,9
169818,1,77,10
169821,1,88,5
169822,1,88,5
169823,1,88,9
169824,1,88,10
169825,1,36,9
169826,1,92,14
169827,1,92,6
169829,1,93,10
169831,1,26,10
169833,1,92,35
169834,1,91,35
169837,1,90,5
169838,1,91,2
169839,1,91,16
169841,1,36,6
169842,1,36,11
169843,1,86,16
169844,1,36,9
169845,1,88,11
169846,1,88,12
169847,1,92,10
169848,2,36,28
169849,1,36,15
169850,3,6,8
169851,2,36,20
169852,1,88,8
169853,3,2,8
169854,4,47,14
169855,1,92,2
169857,7,19,82
169858,2,66,17
169861,1,6,3
169863,1,91,10
169864,1,91,11
169865,1,79,2
169866,1,339,4
169867,1,89,8
169868,1,6,6
169869,1,91,8
169870,1,89,8
169871,1,88,14
169872,1,83,16
169873,1,92,16
169874,1,92,4
169875,3,2,45
169877,1,89,8
169878,1,82,17
169879,1,91,11
169880,1,92,3
169881,3,6,11
169882,1,86,2
169883,1,6,14
169886,1,6,11
169887,9,6,43
169888,1,88,8
169889,1,6,4
169890,1,88,14
169891,3,45,14
169892,1,52,11
169894,1,85,8
169895,2,88,7
169897,1,83,2
169898,1,66,3
169900,3,81,25
169901,2,77,12
169902,1,84,2
169903,1,91,10
169905,1,91,8
169907,1,82,2
169908,1,89,8
169909,1,6,1
169910,1,90,1
169911,1,28,13
169912,5,2,33
169921,4,35,19
169923,1,91,16
169925,22,20,209
169927,4,2,18
169929,1,88,36
169931,1,88,14
169932,1,89,8
169933,2,92,24
169934,1,91,3
169935,5,26,11
169937,3,82,6
169939,1,89,1
169940,3,82,12
169941,1,91,8
169942,1,89,10
169943,3,45,15
169944,1,92,11
169945,1,86,8
169946,1,91,3
169947,2,77,22
169948,10,2,45
169949,1,89,4
169950,1,84,8
169951,1,91,10
169952,1,85,7
169953,14,27,98
169954,10,27,31
169955,1,91,10
169958,3,24,20
169959,1,89,14
169961,1,86,8
169962,1,89,14
169963,2,92,12
169964,2,2,50
169967,1,92,11
169968,4,2,8
169969,1,93,11
169970,3,4,3
169971,1,90,10
169972,1,88,4
169973,2,87,9
169974,1,56,12
169975,3,93,17
169977,1,92,7
169979,5,17,10
169982,2,35,10
169983,1,33,9
169984,1,91,1
169985,1,90,1
169987,1,89,11
169989,4,29,14
169990,1,88,22
169991,1,79,43
169992,2,92,4
169993,1,92,8
169994,1,88,14
169995,1,89,7
169996,1,91,10
169997,2,64,11
169998,1,88,14
169999,1,188,5
170000,5,34,21
170001,3,55,13
170002,1,89,6
170003,1,82,2
170004,1,89,6
170005,5,34,26
170006,1,85,7
170007,1,88,5
170008,3,16,22
170010,1,26,11
170011,1,91,2
170012,2,52,9
170013,21,20,278
170015,4,77,38
170016,1,91,2
170022,5,1,23
170023,1,88,8
170025,1,88,8
170026,1,89,1
170028,1,88,8
170029,5,55,29
170030,2,5,10
170031,1,89,7
170032,1,89,14
170033,1,89,10
170034,1,91,3
170035,1,92,16
170036,2,79,10
170037,1,92,16
170038,1,92,6
170040,1,92,16
170043,1,89,16
170044,1,89,16
170045,3,22,22
170046,1,88,7
170048,1,92,6
170049,2,86,21
170050,1,88,16
170051,1,86,36
170053,1,64,2
170054,1,89,8
170055,1,89,5
170056,1,86,2
170057,1,81,15
170058,1,89,14
170060,1,86,14
170061,7,15,73
170063,1,247,2
170064,1,88,8
170065,2,82,7
170066,1,249,8
170067,5,27,10
170068,3,85,5
170070,1,47,10
170071,3,4,17
170076,7,33,39
170077,1,86,6
170079,1,15,3
170081,1,88,15
170082,1,0,10
170083,1,88,21
170084,1,89,8
170085,2,88,9
170088,2,47,14
170089,1,91,5
170090,1,92,17
170092,1,219,4
170093,1,158,37
170094,1,86,10
170095,1,84,8
170096,2,91,8
170101,1,91,1
170102,1,86,15
170103,1,85,8
170105,1,85,15
170106,1,85,8
170107,2,66,5
170108,13,1,105
170109,2,1,19
170110,1,86,1
170114,1,247,2
170115,1,88,10
170117,1,56,5
170118,2,78,11
170119,6,91,42
170120,1,88,10
170122,1,51,11
170124,1,91,11
170125,1,82,11
170126,1,86,10
170127,3,30,24
170128,1,91,3
170129,1,1,16
170130,1,88,11
170131,3,46,10
170132,2,50,6
170135,1,88,11
170136,1,85,10
170137,1,88,36
170141,1,88,2
170142,1,88,2
170145,1,88,3
170146,1,90,8
170147,1,88,8
170148,3,21,7
170149,1,88,10
170150,1,86,8
170151,2,88,13
170153,3,3,26
170154,2,88,12
170155,1,77,7
170156,1,89,6
170157,1,89,3
170181,6,23,49
170182,1,86,36
170184,1,86,8
170185,2,85,60
170187,7,17,33
170189,1,86,7
170191,1,86,11
170193,2,23,6
170194,4,58,36
170197,1,81,10
170199,1,49,4
170200,1,280,1
170202,1,86,10
170203,1,88,2
170204,1,83,9
170205,2,81,11
170207,1,58,10
170208,1,85,8
170210,1,88,1
170211,1,86,10
170212,1,85,2
170213,1,88,5
170214,1,88,1
170216,2,34,31
170217,1,82,1
170218,1,85,22
170219,1,85,8
170220,1,88,3
170221,2,20,8
170222,2,84,16
170223,1,85,16
170224,12,0,39
170229,2,84,64
170230,3,4,6
170231,1,88,6
170233,1,88,6
170235,1,88,2
170237,1,88,15
170239,1,82,36
170240,1,90,1
170261,2,62,9
170262,1,86,10
170264,1,82,8
170266,1,88,2
170268,1,84,24
170269,2,3,82
170271,1,85,17
170272,1,88,8
170273,1,82,5
170274,1,186,4
170275,1,52,4
170280,1,89,12
170281,14,1,30
170282,1,89,5
170284,5,2,49
170286,24,1,153
170287,1,89,7
170288,6,52,8
170290,2,21,24
170291,1,86,7
170292,3,77,34
170294,1,85,3
170295,1,82,11
170297,1,85,2
170298,1,81,10
170299,1,85,2
170300,1,94,22
170301,3,45,12
170302,2,35,4
170303,2,59,11
170305,1,86,1
170306,1,84,8
170307,9,30,42
170308,1,85,11
170309,1,84,36
170310,1,85,14
170312,1,84,2
170313,1,82,11
170314,3,85,3
170316,2,53,15
170317,1,85,10
170319,1,4,4
170320,5,5,17
170321,1,88,6
170322,1,85,6
170326,1,88,6
170327,1,85,8
170332,1,86,4
170333,1,84,10
170334,1,81,3
170336,1,86,2
170340,1,84,3
170342,1,86,2
170343,1,82,10
170344,2,25,4
170345,1,86,7
170346,3,64,12
170347,1,86,4
170348,9,15,42
170349,1,96,8
170350,2,0,33
170351,3,82,65
170352,4,53,4
170354,1,88,2
170355,1,35,9
170358,1,82,8
170359,6,0,31
170362,1,307,4
170364,2,78,4
170365,3,16,5
170366,1,87,9
170367,2,21,11
170368,1,83,8
170369,1,81,10
170370,1,84,3
170371,1,84,3
170374,1,84,1
170375,1,82,8
170377,1,126,3
170378,1,85,1
170379,2,87,4
170380,1,84,14
170381,1,62,2
170382,1,82,8
170385,6,79,24
170386,1,79,2
170387,1,84,10
170390,1,83,6
170391,1,87,13
170392,3,79,18
170393,2,77,10
170394,2,87,28
170395,6,4,22
170397,1,85,1
170398,2,85,16
170399,1,84,8
170400,1,83,3
170401,1,16,10
170402,1,85,7
170404,1,82,8
170405,1,85,1
170407,1,78,2
170409,1,84,24
170412,8,18,27
170413,2,19,12
170416,1,82,8
170417,1,78,16
170418,1,22,18
170421,1,85,1
170422,2,82,3
170423,1,87,13
170424,1,83,10
170425,1,82,15
170428,2,84,2
170429,4,29,12
170431,12,1,93
170432,1,85,3
170433,1,79,8
170437,1,84,11
170439,1,84,2
170440,1,84,10
170441,1,79,10
170444,1,84,2
170446,1,82,1
170447,1,82,24
170449,1,86,8
170451,1,84,10
170452,1,84,6
170453,2,17,4
170462,6,3,30
170465,2,79,22
170469,1,83,2
170470,1,83,15
170471,1,5,4
170472,1,83,6
170473,2,86,9
170474,2,86,19
170478,1,5,6
170479,1,85,7
170480,2,78,4
170482,1,86,9
170483,1,85,3
170484,1,77,10
170485,2,54,20
170487,2,35,2
170488,1,188,2
170490,3,64,3
170491,1,82,2
170493,2,79,26
170494,4,0,7
170495,1,82,32
170496,1,84,1
170497,1,82,10
170498,11,2,54
170500,1,82,8
170501,1,81,8
170502,1,82,15
170503,1,47,6
170521,1,35,5
170522,1,83,16
170523,1,82,8
170524,1,83,11
170525,2,57,14
170528,1,82,5
170532,1,85,16
170534,5,25,20
170535,1,82,38
170536,1,79,36
170537,3,4,16
170538,1,82,10
170541,1,83,24
170543,1,82,8
170547,3,51,6
170549,1,83,10
170551,1,85,6
170552,8,56,39
170553,1,186,2
170554,3,45,9
170555,1,82,4
170557,1,84,6
170558,1,81,1
170559,1,82,1
170562,2,76,2
170564,1,85,2
170566,1,84,1
170569,1,84,3
170570,1,82,22
170571,1,79,5
170573,5,20,20
170574,1,82,2
170575,1,85,3
170576,1,83,7
170577,1,85,1
170578,1,83,5
170581,1,82,2
170584,13,0,30
170587,1,77,10
170589,1,85,10
170591,1,57,9
170592,1,83,11
170593,1,84,16
170595,1,249,4
